pressure_level,latitude,longitude,valid_time,number,cc,r,crwc,t,u,v
1000.0,13.8,-75.5,2020-12-25,0,0.0,75.50838,1.6230749e-07,26.027927,-8.625071,-3.352234
1000.0,13.8,-75.5,2020-12-26,0,,,,,,
1000.0,13.8,-75.5,2020-12-27,0,0.0,81.340385,1.5648521e-06,25.24754,-5.6236396,-2.4248202
1000.0,13.8,-75.5,2020-12-28,0,,,,,,
1000.0,13.8,-75.5,2020-12-29,0,0.0,74.14061,1.0866265e-07,25.992777,-8.757578,-2.752508
1000.0,13.8,-75.5,2020-12-30,0,,,,,,
1000.0,13.8,-75.5,2020-12-31,0,0.0,73.67102,2.0035704e-07,25.511951,-12.80684,-1.8349859
1000.0,13.8,-75.5,2021-01-01,0,0.0,79.75865,8.165854e-07,25.479483,-13.811453,-2.502157
1000.0,13.8,-75.5,2021-01-02,0,0.0,77.02299,2.8495992e-06,25.32999,-15.816659,-2.4988902
1000.0,13.8,-75.5,2021-01-03,0,,,,,,
1000.0,13.8,-75.5,2021-01-04,0,0.0,73.338066,2.177876e-07,25.197248,-11.735438,0.038561657
1000.0,13.8,-75.5,2021-01-05,0,,,,,,
1000.0,13.8,-75.5,2021-01-06,0,0.0,74.886444,1.535508e-06,25.507301,-8.231237,-1.757545
1000.0,13.8,-75.5,2021-01-07,0,,,,,,
1000.0,13.8,-75.5,2021-01-08,0,0.0,76.63809,2.154982e-07,25.803627,-9.398093,-1.1866016
1000.0,13.8,-75.5,2021-01-09,0,,,,,,
1000.0,13.8,-75.5,2021-01-10,0,0.0,81.13705,3.6771488e-07,25.37919,-11.718522,-3.253433
1000.0,13.8,-75.5,2021-01-11,0,,,,,,
1000.0,13.8,-75.5,2021-01-12,0,0.0,82.114746,1.4222608e-06,24.95711,-14.909882,-2.3691466
1000.0,13.8,-75.5,2021-01-13,0,,,,,,
1000.0,13.8,-75.5,2021-01-14,0,0.0,75.575775,2.2924864e-09,25.8112,-12.74153,-1.076612
1000.0,13.8,-75.5,2021-01-15,0,,,,,,
1000.0,13.8,-75.5,2021-01-16,0,0.0,77.59022,4.5711874e-07,25.628613,-9.945781,-0.8564536
1000.0,13.8,-75.5,2021-01-17,0,0.0,83.44057,6.5060785e-06,25.276655,-12.009228,-1.3316882
1000.0,13.8,-75.5,2021-01-18,0,,,,,,
1000.0,13.8,-75.5,2021-01-19,0,0.0,76.63124,1.0316133e-07,25.49592,-13.684301,-3.7343674
1000.0,13.8,-75.5,2021-01-20,0,,,,,,
1000.0,13.8,-75.5,2021-01-21,0,0.0,80.847115,8.160938e-08,24.94536,-11.421673,-3.7886431
1000.0,13.8,-75.5,2021-01-22,0,,,,,,
1000.0,13.8,-75.5,2021-01-23,0,0.0,79.38211,4.20441e-07,25.261547,-11.480253,-1.9979475
1000.0,13.8,-75.5,2021-01-24,0,,,,,,
1000.0,13.8,-75.5,2021-01-25,0,0.0,81.84024,4.571211e-07,25.028097,-12.870169,-2.3431668
1000.0,13.8,-75.5,2021-01-26,0,,,,,,
1000.0,13.8,-75.5,2021-01-27,0,0.0,76.88399,1.5863783e-07,25.371176,-14.996373,-1.452818
1000.0,13.8,-75.5,2021-01-28,0,,,,,,
1000.0,13.8,-75.5,2021-01-29,0,0.0,85.76045,9.206672e-07,24.209812,-8.937435,-6.657361
1000.0,13.8,-75.5,2021-01-30,0,,,,,,
1000.0,13.8,-75.5,2021-01-31,0,0.0,76.944725,5.666974e-07,25.165424,-15.419852,-1.5009425
1000.0,13.8,-75.5,2021-02-01,0,0.0,83.544426,1.6533473e-06,25.156727,-12.914587,-3.022513
1000.0,13.8,-75.5,2021-02-02,0,0.0,80.182236,4.0073095e-07,25.399864,-8.756971,-3.9947755
1000.0,13.8,-75.5,2021-02-03,0,,,,,,
1000.0,13.8,-75.5,2021-02-04,0,0.0,79.603836,6.240208e-07,25.320456,-9.584693,-2.7334535
1000.0,13.8,-75.5,2021-02-05,0,,,,,,
1000.0,13.8,-75.5,2021-02-06,0,0.0,83.9088,4.2181803e-08,25.099672,-13.676516,-0.22156562
1000.0,13.8,-75.5,2021-02-07,0,,,,,,
1000.0,13.8,-75.5,2021-02-08,0,0.0,75.73943,1.7880947e-08,25.417665,-13.677205,-1.4738958
1000.0,13.8,-75.5,2021-02-09,0,,,,,,
1000.0,13.8,-75.5,2021-02-10,0,0.0,79.3276,4.4015486e-08,24.83126,-11.41595,-0.9118154
1000.0,13.8,-75.5,2021-02-11,0,,,,,,
1000.0,13.8,-75.5,2021-02-12,0,0.0,78.9349,1.3158666e-07,24.824463,-12.83141,-0.59802467
1000.0,13.8,-75.5,2021-02-13,0,,,,,,
1000.0,13.8,-75.5,2021-02-14,0,0.0,84.48095,2.8449867e-07,25.329855,-12.053453,0.5804656
1000.0,13.8,-75.5,2021-02-15,0,,,,,,
1000.0,13.8,-75.5,2021-02-16,0,0.0,85.861275,4.5390985e-07,24.708757,-12.545134,-1.1106364
1000.0,13.8,-75.5,2021-02-17,0,0.0,73.23848,3.6679222e-09,24.811455,-13.43365,-1.1950536
1000.0,13.8,-75.5,2021-02-18,0,,,,,,
1000.0,13.8,-75.5,2021-02-19,0,0.0,80.55441,1.7972846e-07,24.86429,-13.601887,-1.4637572
1000.0,13.8,-75.5,2021-02-20,0,,,,,,
1000.0,13.8,-75.5,2021-02-21,0,0.0,82.02389,2.9435807e-07,24.107136,-9.378489,-3.428075
1000.0,13.8,-75.5,2021-02-22,0,,,,,,
1000.0,13.8,-75.5,2021-02-23,0,0.0,82.47209,2.131564e-06,24.325737,-12.482619,-2.0133224
1000.0,13.8,-75.5,2021-02-24,0,,,,,,
1000.0,13.8,-75.5,2021-02-25,0,0.0,77.106865,5.098431e-07,24.698294,-13.305494,-4.6140676
1000.0,13.8,-75.5,2021-02-26,0,,,,,,
1000.0,13.8,-75.5,2021-02-27,0,0.0,81.15254,8.271278e-07,24.257698,-14.879049,-3.758526
1000.0,13.8,-75.5,2021-02-28,0,,,,,,
1000.0,13.8,-75.5,2021-03-01,0,0.0,81.44068,1.6565539e-06,24.465014,-15.01478,-3.3817673
1000.0,13.8,-75.5,2021-03-02,0,0.0,82.29461,9.628891e-09,24.215687,-12.100676,-3.6604838
1000.0,13.8,-75.5,2021-03-03,0,,,,,,
1000.0,13.8,-75.5,2021-03-04,0,0.0,77.87938,1.558874e-08,24.36571,-8.747397,-3.1143336
1000.0,13.8,-75.5,2021-03-05,0,,,,,,
1000.0,13.8,-75.5,2021-03-06,0,0.0,77.726875,2.984683e-07,24.67766,-7.640279,-2.4440753
1000.0,13.8,-75.5,2021-03-07,0,,,,,,
1000.0,13.8,-75.5,2021-03-08,0,0.0,81.6883,1.8615505e-07,25.123365,-10.339131,-5.93814
1000.0,13.8,-75.5,2021-03-09,0,,,,,,
1000.0,13.8,-75.5,2021-03-10,0,0.0,78.73186,1.0591343e-07,24.688368,-11.473301,-3.33499
1000.0,13.8,-75.5,2021-03-11,0,,,,,,
1000.0,13.8,-75.5,2021-03-12,0,0.0,78.770004,4.768396e-07,24.502682,-8.552948,-3.8942425
1000.0,13.8,-75.5,2021-03-13,0,,,,,,
1000.0,13.8,-75.5,2021-03-14,0,0.0,76.19238,2.2466443e-08,24.653187,-8.833759,-3.255818
1000.0,13.8,-75.5,2021-03-15,0,,,,,,
1000.0,13.8,-75.5,2021-03-16,0,0.0,77.088005,4.020974e-07,24.844423,-12.055208,-3.7884412
1000.0,13.8,-75.5,2021-03-17,0,0.0,81.354866,6.010888e-07,24.91233,-14.425694,-2.6361837
1000.0,13.8,-75.5,2021-03-18,0,,,,,,
1000.0,13.8,-75.5,2021-03-19,0,0.0,79.58583,5.1122345e-07,24.677639,-12.32778,-2.6867986
1000.0,13.8,-75.5,2021-03-20,0,,,,,,
1000.0,13.8,-75.5,2021-03-21,0,0.0,79.523926,1.2695714e-06,24.833883,-10.3289175,-3.2529871
1000.0,13.8,-75.5,2021-03-22,0,,,,,,
1000.0,13.8,-75.5,2021-03-23,0,0.0,74.607285,2.8105927e-07,25.100609,-9.324253,-1.6846547
1000.0,13.8,-75.5,2021-03-24,0,,,,,,
1000.0,13.8,-75.5,2021-03-25,0,0.0,77.58086,5.2268685e-08,25.30427,-13.082684,-1.4572046
1000.0,13.8,-75.5,2021-03-26,0,,,,,,
1000.0,13.8,-75.5,2021-03-27,0,0.0,76.648224,4.4016186e-08,24.987896,-13.810026,-2.3162692
1000.0,13.8,-75.5,2021-03-28,0,,,,,,
1000.0,13.8,-75.5,2021-03-29,0,0.0,80.265495,9.779735e-07,25.25764,-14.149623,-4.2882447
1000.0,13.8,-75.5,2021-03-30,0,,,,,,
1000.0,13.8,-75.5,2021-03-31,0,0.0,85.15428,3.727534e-07,25.486223,-15.062278,-3.815861
1000.0,13.8,-75.5,2021-04-01,0,,,,,,
1000.0,13.8,-75.5,2021-04-02,0,,,,,,
1000.0,13.8,-75.5,2021-04-03,0,,,,,,
1000.0,13.8,-75.5,2021-04-04,0,,,,,,
1000.0,13.8,-75.5,2021-04-05,0,,,,,,
1000.0,13.8,-75.5,2021-04-06,0,,,,,,
1000.0,13.8,-75.5,2021-04-07,0,,,,,,
1000.0,13.8,-75.5,2021-04-08,0,,,,,,
1000.0,13.8,-75.5,2021-04-09,0,,,,,,
1000.0,13.8,-75.5,2021-04-10,0,,,,,,
1000.0,13.8,-75.5,2021-04-11,0,,,,,,
1000.0,13.8,-75.5,2021-04-12,0,,,,,,
1000.0,13.8,-75.5,2021-04-13,0,,,,,,
1000.0,13.8,-75.5,2021-04-14,0,,,,,,
1000.0,13.8,-75.5,2021-04-15,0,,,,,,
1000.0,13.8,-75.5,2021-04-16,0,,,,,,
1000.0,13.8,-75.5,2021-04-17,0,,,,,,
1000.0,13.8,-75.5,2021-04-18,0,,,,,,
1000.0,13.8,-75.5,2021-04-19,0,,,,,,
1000.0,13.8,-75.5,2021-04-20,0,,,,,,
1000.0,13.8,-75.5,2021-04-21,0,,,,,,
1000.0,13.8,-75.5,2021-04-22,0,,,,,,
1000.0,13.8,-75.5,2021-04-23,0,,,,,,
1000.0,13.8,-75.5,2021-04-24,0,,,,,,
1000.0,13.8,-75.5,2021-04-25,0,,,,,,
1000.0,13.8,-75.5,2021-04-26,0,,,,,,
1000.0,13.8,-75.5,2021-04-27,0,,,,,,
1000.0,13.8,-75.5,2021-04-28,0,,,,,,
1000.0,13.8,-75.5,2021-04-29,0,,,,,,
1000.0,13.8,-75.5,2021-04-30,0,,,,,,
1000.0,13.8,-75.5,2021-05-01,0,,,,,,
1000.0,13.8,-75.5,2021-05-02,0,,,,,,
1000.0,13.8,-75.5,2021-05-03,0,,,,,,
1000.0,13.8,-75.5,2021-05-04,0,,,,,,
1000.0,13.8,-75.5,2021-05-05,0,,,,,,
1000.0,13.8,-75.5,2021-05-06,0,,,,,,
1000.0,13.8,-75.5,2021-05-07,0,,,,,,
1000.0,13.8,-75.5,2021-05-08,0,,,,,,
1000.0,13.8,-75.5,2021-05-09,0,,,,,,
1000.0,13.8,-75.5,2021-05-10,0,,,,,,
1000.0,13.8,-75.5,2021-05-11,0,,,,,,
1000.0,13.8,-75.5,2021-05-12,0,,,,,,
1000.0,13.8,-75.5,2021-05-13,0,,,,,,
1000.0,13.8,-75.5,2021-05-14,0,,,,,,
1000.0,13.8,-75.5,2021-05-15,0,,,,,,
1000.0,13.8,-75.5,2021-05-16,0,,,,,,
1000.0,13.8,-75.5,2021-05-17,0,,,,,,
1000.0,13.8,-75.5,2021-05-18,0,,,,,,
1000.0,13.8,-75.5,2021-05-19,0,,,,,,
1000.0,13.8,-75.5,2021-05-20,0,,,,,,
1000.0,13.8,-75.5,2021-05-21,0,,,,,,
1000.0,13.8,-75.5,2021-05-22,0,,,,,,
1000.0,13.8,-75.5,2021-05-23,0,,,,,,
1000.0,13.8,-75.5,2021-05-24,0,,,,,,
1000.0,13.8,-75.5,2021-05-25,0,,,,,,
1000.0,13.8,-75.5,2021-05-26,0,,,,,,
1000.0,13.8,-75.5,2021-05-27,0,,,,,,
1000.0,13.8,-75.5,2021-05-28,0,,,,,,
1000.0,13.8,-75.5,2021-05-29,0,,,,,,
1000.0,13.8,-75.5,2021-05-30,0,,,,,,
1000.0,13.8,-75.5,2021-05-31,0,,,,,,
1000.0,13.8,-75.5,2021-06-01,0,,,,,,
1000.0,13.8,-75.5,2021-06-02,0,,,,,,
1000.0,13.8,-75.5,2021-06-03,0,,,,,,
1000.0,13.8,-75.5,2021-06-04,0,,,,,,
1000.0,13.8,-75.5,2021-06-05,0,,,,,,
1000.0,13.8,-75.5,2021-06-06,0,,,,,,
1000.0,13.8,-75.5,2021-06-07,0,,,,,,
1000.0,13.8,-75.5,2021-06-08,0,,,,,,
1000.0,13.8,-75.5,2021-06-09,0,,,,,,
1000.0,13.8,-75.5,2021-06-10,0,,,,,,
1000.0,13.8,-75.5,2021-06-11,0,,,,,,
1000.0,13.8,-75.5,2021-06-12,0,,,,,,
1000.0,13.8,-75.5,2021-06-13,0,,,,,,
1000.0,13.8,-75.5,2021-06-14,0,,,,,,
1000.0,13.8,-75.5,2021-06-15,0,,,,,,
1000.0,13.8,-75.5,2021-06-16,0,,,,,,
1000.0,13.8,-75.5,2021-06-17,0,,,,,,
1000.0,13.8,-75.5,2021-06-18,0,,,,,,
1000.0,13.8,-75.5,2021-06-19,0,,,,,,
1000.0,13.8,-75.5,2021-06-20,0,,,,,,
1000.0,13.8,-75.5,2021-06-21,0,,,,,,
1000.0,13.8,-75.5,2021-06-22,0,,,,,,
1000.0,13.8,-75.5,2021-06-23,0,,,,,,
1000.0,13.8,-75.5,2021-06-24,0,,,,,,
1000.0,13.8,-75.5,2021-06-25,0,,,,,,
1000.0,13.8,-75.5,2021-06-26,0,,,,,,
1000.0,13.8,-75.5,2021-06-27,0,,,,,,
1000.0,13.8,-75.5,2021-06-28,0,,,,,,
1000.0,13.8,-75.5,2021-06-29,0,,,,,,
1000.0,13.8,-75.5,2021-06-30,0,,,,,,
1000.0,13.8,-75.5,2021-07-01,0,,,,,,
1000.0,13.8,-75.5,2021-07-02,0,,,,,,
1000.0,13.8,-75.5,2021-07-03,0,,,,,,
1000.0,13.8,-75.5,2021-07-04,0,,,,,,
1000.0,13.8,-75.5,2021-07-05,0,,,,,,
1000.0,13.8,-75.5,2021-07-06,0,,,,,,
1000.0,13.8,-75.5,2021-07-07,0,,,,,,
1000.0,13.8,-75.5,2021-07-08,0,,,,,,
1000.0,13.8,-75.5,2021-07-09,0,,,,,,
1000.0,13.8,-75.5,2021-07-10,0,,,,,,
1000.0,13.8,-75.5,2021-07-11,0,,,,,,
1000.0,13.8,-75.5,2021-07-12,0,,,,,,
1000.0,13.8,-75.5,2021-07-13,0,,,,,,
1000.0,13.8,-75.5,2021-07-14,0,,,,,,
1000.0,13.8,-75.5,2021-07-15,0,,,,,,
1000.0,13.8,-75.5,2021-07-16,0,,,,,,
1000.0,13.8,-75.5,2021-07-17,0,,,,,,
1000.0,13.8,-75.5,2021-07-18,0,,,,,,
1000.0,13.8,-75.5,2021-07-19,0,,,,,,
1000.0,13.8,-75.5,2021-07-20,0,,,,,,
1000.0,13.8,-75.5,2021-07-21,0,,,,,,
1000.0,13.8,-75.5,2021-07-22,0,,,,,,
1000.0,13.8,-75.5,2021-07-23,0,,,,,,
1000.0,13.8,-75.5,2021-07-24,0,,,,,,
1000.0,13.8,-75.5,2021-07-25,0,,,,,,
1000.0,13.8,-75.5,2021-07-26,0,,,,,,
1000.0,13.8,-75.5,2021-07-27,0,,,,,,
1000.0,13.8,-75.5,2021-07-28,0,,,,,,
1000.0,13.8,-75.5,2021-07-29,0,,,,,,
1000.0,13.8,-75.5,2021-07-30,0,,,,,,
1000.0,13.8,-75.5,2021-07-31,0,,,,,,
1000.0,13.8,-75.5,2021-08-01,0,,,,,,
1000.0,13.8,-75.5,2021-08-02,0,,,,,,
1000.0,13.8,-75.5,2021-08-03,0,,,,,,
1000.0,13.8,-75.5,2021-08-04,0,,,,,,
1000.0,13.8,-75.5,2021-08-05,0,,,,,,
1000.0,13.8,-75.5,2021-08-06,0,,,,,,
1000.0,13.8,-75.5,2021-08-07,0,,,,,,
1000.0,13.8,-75.5,2021-08-08,0,,,,,,
1000.0,13.8,-75.5,2021-08-09,0,,,,,,
1000.0,13.8,-75.5,2021-08-10,0,,,,,,
1000.0,13.8,-75.5,2021-08-11,0,,,,,,
1000.0,13.8,-75.5,2021-08-12,0,,,,,,
1000.0,13.8,-75.5,2021-08-13,0,,,,,,
1000.0,13.8,-75.5,2021-08-14,0,,,,,,
1000.0,13.8,-75.5,2021-08-15,0,,,,,,
1000.0,13.8,-75.5,2021-08-16,0,,,,,,
1000.0,13.8,-75.5,2021-08-17,0,,,,,,
1000.0,13.8,-75.5,2021-08-18,0,,,,,,
1000.0,13.8,-75.5,2021-08-19,0,,,,,,
1000.0,13.8,-75.5,2021-08-20,0,,,,,,
1000.0,13.8,-75.5,2021-08-21,0,,,,,,
1000.0,13.8,-75.5,2021-08-22,0,,,,,,
1000.0,13.8,-75.5,2021-08-23,0,,,,,,
1000.0,13.8,-75.5,2021-08-24,0,,,,,,
1000.0,13.8,-75.5,2021-08-25,0,,,,,,
1000.0,13.8,-75.5,2021-08-26,0,,,,,,
1000.0,13.8,-75.5,2021-08-27,0,,,,,,
1000.0,13.8,-75.5,2021-08-28,0,,,,,,
1000.0,13.8,-75.5,2021-08-29,0,,,,,,
1000.0,13.8,-75.5,2021-08-30,0,,,,,,
1000.0,13.8,-75.5,2021-08-31,0,,,,,,
1000.0,13.8,-75.5,2021-09-01,0,0.0,87.00788,3.634052e-06,25.385359,-6.1758566,0.43819124
1000.0,13.8,-75.5,2021-09-02,0,0.0,81.282745,7.161733e-07,26.935692,-8.412411,-1.2518538
1000.0,13.8,-75.5,2021-09-03,0,,,,,,
1000.0,13.8,-75.5,2021-09-04,0,0.0,82.08442,3.3011872e-07,27.245762,-9.993393,-2.6970122
1000.0,13.8,-75.5,2021-09-05,0,,,,,,
1000.0,13.8,-75.5,2021-09-06,0,0.0,85.99206,1.6235576e-06,26.340353,-10.16442,-1.4874747
1000.0,13.8,-75.5,2021-09-07,0,,,,,,
1000.0,13.8,-75.5,2021-09-08,0,0.0,86.88777,3.1627123e-06,25.663937,-8.117651,1.9817752
1000.0,13.8,-75.5,2021-09-09,0,,,,,,
1000.0,13.8,-75.5,2021-09-10,0,0.0,82.31633,1.6964455e-08,27.420898,-11.8820305,-1.8707715
1000.0,13.8,-75.5,2021-09-11,0,,,,,,
1000.0,13.8,-75.5,2021-09-12,0,0.0,79.59493,9.9950775e-08,27.136148,-10.344687,-1.9932891
1000.0,13.8,-75.5,2021-09-13,0,,,,,,
1000.0,13.8,-75.5,2021-09-14,0,0.0,83.29151,2.7508718e-09,27.007692,-6.845349,-1.0506649
1000.0,13.8,-75.5,2021-09-15,0,,,,,,
1000.0,13.8,-75.5,2021-09-16,0,0.0,81.70909,0.0,27.503956,-9.944586,-0.06700507
1000.0,13.8,-75.5,2021-09-17,0,0.0,80.907555,0.0,27.64349,-12.526651,-2.524502
1000.0,13.8,-75.5,2021-09-18,0,,,,,,
1000.0,13.8,-75.5,2021-09-19,0,0.0,81.370476,5.080152e-07,26.937666,-7.4843554,-1.638282
1000.0,13.8,-75.5,2021-09-20,0,,,,,,
1000.0,13.8,-75.5,2021-09-21,0,0.0,76.50597,5.570751e-07,27.313469,-7.10802,-2.0772977
1000.0,13.8,-75.5,2021-09-22,0,,,,,,
1000.0,13.8,-75.5,2021-09-23,0,0.0,81.540405,7.881547e-07,27.181072,-5.839464,-1.7827895
1000.0,13.8,-75.5,2021-09-24,0,,,,,,
1000.0,13.8,-75.5,2021-09-25,0,0.0,79.65141,9.261533e-08,27.978546,-10.2596445,-2.4404066
1000.0,13.8,-75.5,2021-09-26,0,,,,,,
1000.0,13.8,-75.5,2021-09-27,0,0.0,79.23722,1.549694e-07,27.839048,-8.720539,-3.4642458
1000.0,13.8,-75.5,2021-09-28,0,,,,,,
1000.0,13.8,-75.5,2021-09-29,0,0.0,80.9369,8.2803956e-07,27.073986,-5.895258,-0.50449145
1000.0,13.8,-75.5,2021-09-30,0,,,,,,
1000.0,13.8,-75.5,2021-10-01,0,0.0,84.56468,3.9798186e-07,26.300322,-5.9820566,-2.3842835
1000.0,13.8,-75.5,2021-10-02,0,0.0,79.602776,6.6896484e-07,27.185768,-8.176077,-1.5429641
1000.0,13.8,-75.5,2021-10-03,0,,,,,,
1000.0,13.8,-75.5,2021-10-04,0,0.0,77.64384,1.219593e-06,27.743431,-10.511607,-0.32370502
1000.0,13.8,-75.5,2021-10-05,0,,,,,,
1000.0,13.8,-75.5,2021-10-06,0,0.0,79.88953,1.3420233e-06,27.701416,-12.90474,-0.96496445
1000.0,13.8,-75.5,2021-10-07,0,,,,,,
1000.0,13.8,-75.5,2021-10-08,0,0.0,77.28021,2.182475e-07,27.758003,-9.78827,-2.1860163
1000.0,13.8,-75.5,2021-10-09,0,,,,,,
1000.0,13.8,-75.5,2021-10-10,0,0.0,78.31073,2.8425042e-08,27.379032,-7.3146186,-1.7763684
1000.0,13.8,-75.5,2021-10-11,0,,,,,,
1000.0,13.8,-75.5,2021-10-12,0,0.0,77.3689,1.9238528e-06,27.112501,-5.1882806,-1.4480426
1000.0,13.8,-75.5,2021-10-13,0,,,,,,
1000.0,13.8,-75.5,2021-10-14,0,0.0,82.263756,4.2525458e-06,26.913525,-3.9864209,-0.48775893
1000.0,13.8,-75.5,2021-10-15,0,,,,,,
1000.0,13.8,-75.5,2021-10-16,0,0.0,80.840324,5.3277114e-07,27.564838,-5.7683163,-0.89337295
1000.0,13.8,-75.5,2021-10-17,0,0.0,83.04536,8.582961e-07,26.396242,-3.8618588,-0.24366213
1000.0,13.8,-75.5,2021-10-18,0,,,,,,
1000.0,13.8,-75.5,2021-10-19,0,0.0,81.81776,8.106156e-07,27.43796,-7.305199,-1.4282494
1000.0,13.8,-75.5,2021-10-20,0,,,,,,
1000.0,13.8,-75.5,2021-10-21,0,0.0,86.01405,8.5281033e-07,26.39848,-8.1053505,-2.1424046
1000.0,13.8,-75.5,2021-10-22,0,,,,,,
1000.0,13.8,-75.5,2021-10-23,0,0.0,78.982025,1.8568956e-07,27.441193,-11.028868,0.99378234
1000.0,13.8,-75.5,2021-10-24,0,,,,,,
1000.0,13.8,-75.5,2021-10-25,0,0.0,74.33709,2.1549043e-08,27.541857,-10.070904,-0.62692416
1000.0,13.8,-75.5,2021-10-26,0,,,,,,
1000.0,13.8,-75.5,2021-10-27,0,0.0,78.578964,9.3120786e-07,27.406088,-10.704408,-0.6697258
1000.0,13.8,-75.5,2021-10-28,0,,,,,,
1000.0,13.8,-75.5,2021-10-29,0,0.0,83.23729,1.1746592e-06,26.648317,-7.9372478,1.4981271
1000.0,13.8,-75.5,2021-10-30,0,,,,,,
1000.0,13.8,-75.5,2021-10-31,0,0.0,77.787476,1.3589923e-06,26.31734,-5.472254,3.5843453
1000.0,13.8,-75.5,2021-11-01,0,0.0,74.6768,4.594176e-07,26.924622,-8.049644,0.66905075
1000.0,13.8,-75.5,2021-11-02,0,0.0,75.72661,4.2686167e-07,26.85403,-8.451546,-1.5563159
1000.0,13.8,-75.5,2021-11-03,0,,,,,,
1000.0,13.8,-75.5,2021-11-04,0,0.0,83.88073,3.2172736e-06,25.961704,-7.29712,0.7564423
1000.0,13.8,-75.5,2021-11-05,0,,,,,,
1000.0,13.8,-75.5,2021-11-06,0,0.0,76.41518,1.701028e-07,27.331095,-9.329283,0.51329964
1000.0,13.8,-75.5,2021-11-07,0,,,,,,
1000.0,13.8,-75.5,2021-11-08,0,0.0,79.81125,3.668202e-09,26.995872,-8.104021,-1.4338832
1000.0,13.8,-75.5,2021-11-09,0,,,,,,
1000.0,13.8,-75.5,2021-11-10,0,0.0,75.01209,1.3296463e-07,26.720284,-8.937506,-2.6621652
1000.0,13.8,-75.5,2021-11-11,0,,,,,,
1000.0,13.8,-75.5,2021-11-12,0,0.0,74.96365,2.8059955e-07,27.014046,-11.061476,-0.3979445
1000.0,13.8,-75.5,2021-11-13,0,,,,,,
1000.0,13.8,-75.5,2021-11-14,0,0.0,77.06496,8.207079e-07,26.986204,-10.472116,-1.5400238
1000.0,13.8,-75.5,2021-11-15,0,,,,,,
1000.0,13.8,-75.5,2021-11-16,0,0.0,76.74409,1.9027829e-07,27.138643,-11.880447,-1.4497631
1000.0,13.8,-75.5,2021-11-17,0,0.0,69.32619,2.01703e-08,27.19977,-12.945311,-2.1008425
1000.0,13.8,-75.5,2021-11-18,0,,,,,,
1000.0,13.8,-75.5,2021-11-19,0,0.0,80.05449,1.0504175e-06,26.532743,-9.594481,-3.7296765
1000.0,13.8,-75.5,2021-11-20,0,,,,,,
1000.0,13.8,-75.5,2021-11-21,0,0.0,80.140465,1.297525e-07,26.449127,-9.485595,-2.2341144
1000.0,13.8,-75.5,2021-11-22,0,,,,,,
1000.0,13.8,-75.5,2021-11-23,0,0.0,74.3418,3.457076e-07,26.643925,-5.03756,-0.77130514
1000.0,13.8,-75.5,2021-11-24,0,,,,,,
1000.0,13.8,-75.5,2021-11-25,0,0.0,74.06786,4.3555e-08,26.726217,-7.901,-3.4830256
1000.0,13.8,-75.5,2021-11-26,0,,,,,,
1000.0,13.8,-75.5,2021-11-27,0,0.0,83.3576,1.2968612e-06,25.755833,-6.8117886,-2.265408
1000.0,13.8,-75.5,2021-11-28,0,,,,,,
1000.0,13.8,-75.5,2021-11-29,0,0.0,74.90833,1.30809e-06,27.062927,-10.35636,-3.3204744
1000.0,13.8,-75.5,2021-11-30,0,,,,,,
1000.0,13.8,-75.5,2021-12-01,0,0.0,78.73649,1.9486077e-07,26.619415,-11.237422,-2.7005272
1000.0,13.8,-75.5,2021-12-02,0,0.0,87.125206,2.597859e-06,25.55151,-9.936728,-4.0947795
1000.0,13.8,-75.5,2021-12-03,0,,,,,,
1000.0,13.8,-75.5,2021-12-04,0,0.0,75.914406,8.4823114e-08,26.741299,-11.761281,-3.1441524
1000.0,13.8,-75.5,2021-12-05,0,,,,,,
1000.0,13.8,-75.5,2021-12-06,0,0.0,83.279755,1.2567433e-06,26.16761,-13.724345,-2.3342404
1000.0,13.8,-75.5,2021-12-07,0,,,,,,
1000.0,13.8,-75.5,2021-12-08,0,0.0,76.07801,3.3791036e-07,26.19028,-13.617664,-2.4152021
1000.0,13.8,-75.5,2021-12-09,0,,,,,,
1000.0,13.8,-75.5,2021-12-10,0,0.0,81.67018,1.7464253e-06,25.680958,-12.410335,-3.2267177
1000.0,13.8,-75.5,2021-12-11,0,,,,,,
1000.0,13.8,-75.5,2021-12-12,0,0.0,86.50471,2.031614e-06,25.055126,-10.5058,-3.4990516
1000.0,13.8,-75.5,2021-12-13,0,,,,,,
1000.0,13.8,-75.5,2021-12-14,0,0.0,85.99427,4.0806617e-07,25.56779,-11.185202,-4.4780645
1000.0,13.8,-75.5,2021-12-15,0,,,,,,
1000.0,13.8,-75.5,2021-12-16,0,0.0,79.12499,1.0770119e-06,26.177998,-13.458116,-2.4814982
1000.0,13.8,-75.5,2021-12-17,0,0.0,79.061646,8.9498474e-07,25.937256,-13.872283,-2.185589
1000.0,13.8,-75.5,2021-12-18,0,,,,,,
1000.0,13.8,-75.5,2021-12-19,0,0.0,75.61415,0.0,26.122433,-13.063982,-1.9272746
1000.0,13.8,-75.5,2021-12-20,0,,,,,,
1000.0,13.8,-75.5,2021-12-21,0,0.0,78.57902,8.647245e-07,25.672503,-9.742085,-0.19278112
1000.0,13.8,-75.5,2021-12-22,0,,,,,,
1000.0,13.8,-75.5,2021-12-23,0,0.0,83.79166,1.9504496e-06,24.995796,-3.5194066,-2.4599292
1000.0,13.8,-75.5,2021-12-24,0,,,,,,
